ambit,teleconnexio,fase_a,fase_b,variable_booleana,n_a,n_b,events_a,events_b,rate_a_pct,rate_b_pct,diff_b_minus_a_pct,chi2_p,abs_diff_pct,subregio,estacio,periode,chi2_q_fdr
subregio_estacio,nao,Negative,Positive,mes_molt_sec,40,52,0,9,0.0,17.307692307692307,17.307692307692307,0.015683752524158025,17.307692307692307,Mediterrani_Central_Occidental,Spring,,0.10931669424023917
subregio_estacio,wemo,Negative,Positive,sol_molt_sec,43,34,15,6,34.883720930232556,17.647058823529413,-17.236662106703147,0.15306697210674555,17.236662106703147,Golf_Lleo,Summer,,0.46760419608476766
subregio_periode,wemo,Negative,Positive,mes_molt_sec,30,47,9,6,30.0,12.76595744680851,-17.23404255319149,0.1170989649210125,17.23404255319149,Golf_Lleo,,1991-2000,0.3973854086532319
subregio_periode,wemo,Negative,Positive,mes_molt_calid,46,29,8,10,17.391304347826086,34.48275862068966,17.091454272863572,0.15848705206789696,17.091454272863572,Llevant_Iberic,,2001-2010,0.469412032078962
subregio_estacio,nao,Negative,Positive,mes_molt_calid,57,44,11,1,19.298245614035086,2.272727272727273,-17.025518341307812,0.020781073334105213,17.025518341307812,Llevant_Iberic,Summer,,0.1336418196734722
subregio_estacio,wemo,Negative,Positive,mes_molt_fred,46,34,3,8,6.521739130434782,23.52941176470588,17.0076726342711,0.06355338251852666,17.0076726342711,Llevant_Iberic,Autumn,,0.26802948279552546
subregio_periode,nao,Negative,Positive,mes_molt_sec,44,53,0,9,0.0,16.9811320754717,16.9811320754717,0.011791051113550735,16.9811320754717,Catalunya_Balears,,1991-2000,0.0899159259836634
subregio_periode,nao,Negative,Positive,mes_molt_sec,44,53,0,9,0.0,16.9811320754717,16.9811320754717,0.011791051113550735,16.9811320754717,Mediterrani_Central_Occidental,,1991-2000,0.0899159259836634
subregio_periode,nao,Negative,Positive,sol_molt_humit,40,57,11,6,27.500000000000004,10.526315789473683,-16.97368421052632,0.05832480657218576,16.97368421052632,Golf_Lleo,,2011-2020,0.252379460409012
subregio_periode,wemo,Negative,Positive,mes_molt_humit,59,31,10,0,16.94915254237288,0.0,-16.94915254237288,0.03767863339389892,16.94915254237288,Llevant_Iberic,,2011-2020,0.19320673687444206
subregio_periode,wemo,Negative,Positive,episodi_calid_i_sol_sec,59,31,10,0,16.94915254237288,0.0,-16.94915254237288,0.03767863339389892,16.94915254237288,Golf_Lleo,,2011-2020,0.19320673687444206
subregio_periode,wemo,Negative,Positive,sol_molt_humit,35,38,7,14,20.0,36.84210526315789,16.84210526315789,0.18374643248895392,16.84210526315789,Golf_Lleo,,1981-1990,0.5129037108324758
estacio,nao,Negative,Positive,mes_molt_humit,264,128,63,9,23.863636363636363,7.03125,-16.832386363636363,9.740976191231284e-05,16.832386363636363,,Autumn,,0.002313978833998615
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,40,52,1,10,2.5,19.230769230769234,16.730769230769234,0.03335385933634027,16.730769230769234,Golf_Lleo,Spring,,0.17891194593318005
subregio_periode,wemo,Negative,Positive,sol_molt_humit,46,29,5,8,10.869565217391305,27.586206896551722,16.71664167916042,0.12131511506820637,16.71664167916042,Golf_Lleo,,2001-2010,0.4057781435040006
subregio_estacio,wemo,Negative,Positive,sol_molt_sec,33,43,7,2,21.21212121212121,4.651162790697675,-16.56095842142354,0.06336514879056954,16.56095842142354,Golf_Lleo,Winter,,0.26802948279552546
subregio,nao,Negative,Positive,sol_molt_humit,191,197,71,41,37.17277486910995,20.812182741116754,-16.360592127993197,0.0005743309253863855,16.360592127993197,Llevant_Iberic,,,0.01012271487921411
subregio_periode,nao,Negative,Positive,sol_molt_humit,59,33,15,3,25.423728813559322,9.090909090909092,-16.33281972265023,0.10522208876285276,16.33281972265023,Golf_Lleo,,2001-2010,0.3702473891043389
periode,nao,Negative,Positive,mes_molt_fred,236,132,56,10,23.728813559322035,7.575757575757576,-16.153055983564457,0.0001897939319092271,16.153055983564457,,,2001-2010,0.004090695910992135
subregio,wemo,Negative,Positive,sol_molt_sec,170,145,45,15,26.47058823529412,10.344827586206897,-16.125760649087223,0.0004851346626977849,16.125760649087223,Golf_Lleo,,,0.008687642267388026
subregio_estacio,nao,Negative,Positive,sol_molt_humit,66,32,23,6,34.84848484848485,18.75,-16.09848484848485,0.161120134122824,16.09848484848485,Llevant_Iberic,Autumn,,0.4739559053997121
subregio_periode,wemo,Negative,Positive,sol_molt_humit,59,31,19,5,32.20338983050847,16.129032258064516,-16.074357572443958,0.16518892506788657,16.074357572443958,Catalunya_Balears,,2011-2020,0.47712136173454084
subregio_periode,nao,Negative,Positive,mes_molt_fred,59,33,13,2,22.033898305084744,6.0606060606060606,-15.973292244478685,0.09007829556502367,15.973292244478685,Catalunya_Balears,,2001-2010,0.33680701388733675
subregio,wemo,Negative,Positive,mes_molt_sec,170,145,47,17,27.647058823529413,11.724137931034482,-15.922920892494929,0.0007786839834017026,15.922920892494929,Golf_Lleo,,,0.013329237598229144
subregio_periode,wemo,Negative,Positive,sol_molt_sec,59,31,17,4,28.8135593220339,12.903225806451612,-15.910333515582288,0.15169839133504562,15.910333515582288,Golf_Lleo,,2011-2020,0.46467612503682393
subregio_periode,nao,Negative,Positive,episodi_fred_i_humit,44,53,7,0,15.909090909090908,0.0,-15.909090909090908,0.008780578682692605,15.909090909090908,Golf_Lleo,,1991-2000,0.07274353641332663
estacio,nao,Negative,Positive,mes_molt_sec,112,276,3,51,2.6785714285714284,18.478260869565215,15.799689440993788,9.134318867895782e-05,15.799689440993788,,Winter,,0.002244739720523798
subregio_periode,wemo,Negative,Positive,episodi_fred_i_humit,35,38,0,6,0.0,15.789473684210526,15.789473684210526,0.04262981321024524,15.789473684210526,Golf_Lleo,,1981-1990,0.20767678047974103
subregio_periode,wemo,Negative,Positive,mes_molt_humit,30,47,6,2,20.0,4.25531914893617,-15.74468085106383,0.06797600441395936,15.74468085106383,Catalunya_Balears,,1991-2000,0.28058180545336414
subregio,nao,Negative,Positive,mes_molt_sec,191,197,3,34,1.5706806282722512,17.258883248730964,15.688202620458714,3.6354841188247207e-07,15.688202620458714,Mediterrani_Central_Occidental,,,2.4892373613599854e-05
subregio_periode,roni,La Nina,El Nino,sol_molt_sec,30,34,10,6,33.33333333333333,17.647058823529413,-15.68627450980392,0.24728770551081058,15.68627450980392,Catalunya_Balears,,1981-1990,0.6028674455995595
subregio_periode,wemo,Negative,Positive,mes_molt_sec,35,38,11,6,31.428571428571427,15.789473684210526,-15.639097744360903,0.19284436818296924,15.639097744360903,Golf_Lleo,,1981-1990,0.5238455485812044
subregio_estacio,nao,Negative,Positive,episodi_calid_i_sol_sec,66,32,0,5,0.0,15.625,15.625,0.005000171838448219,15.625,Catalunya_Balears,Autumn,,0.04850166683294773
subregio_estacio,wemo,Negative,Positive,episodi_calid_i_sol_sec,33,43,1,8,3.0303030303030303,18.6046511627907,15.574348132487668,0.08458551180256388,15.574348132487668,Llevant_Iberic,Winter,,0.3252233758579329
subregio_periode,roni,La Nina,El Nino,mes_molt_fred,45,24,7,0,15.555555555555555,0.0,-15.555555555555555,0.10528512525217884,15.555555555555555,Golf_Lleo,,2011-2020,0.3702473891043389
subregio_estacio,nao,Negative,Positive,mes_molt_fred,28,69,8,9,28.57142857142857,13.043478260869565,-15.527950310559005,0.12648852768060487,15.527950310559005,Mediterrani_Central_Occidental,Winter,,0.4149492168707307
estacio,roni,La Nina,El Nino,sol_molt_sec,156,148,59,33,37.82051282051282,22.2972972972973,-15.523215523215523,0.004804312525921259,15.523215523215523,,Autumn,,0.046993443530860046
periode,nao,Negative,Positive,sol_molt_sec,160,228,30,78,18.75,34.21052631578947,15.460526315789474,0.0012387825475393551,15.460526315789474,,,2011-2020,0.01758466933336353
periode,nao,Negative,Positive,sol_molt_sec,176,212,31,70,17.613636363636363,33.0188679245283,15.405231560891936,0.0008792393449668762,15.405231560891936,,,1991-2000,0.013966564427813062
subregio_estacio,nao,Negative,Positive,mes_molt_sec,28,69,3,18,10.714285714285714,26.08695652173913,15.372670807453414,0.16338596181609183,15.372670807453414,Golf_Lleo,Winter,,0.4742674801843663
subregio_periode,nao,Negative,Positive,sol_molt_sec,48,54,6,15,12.5,27.77777777777778,15.277777777777779,0.09703641677022859,15.277777777777779,Golf_Lleo,,1981-1990,0.3537089745309266
subregio_periode,wemo,Negative,Positive,mes_molt_fred,30,47,5,15,16.666666666666664,31.914893617021278,15.248226950354612,0.2218599223506317,15.248226950354612,Catalunya_Balears,,1991-2000,0.5685166712912902
periode,nao,Negative,Positive,mes_molt_sec,160,228,3,39,1.875,17.105263157894736,15.230263157894738,4.491192556785624e-06,15.230263157894738,,,2011-2020,0.00025852124279982327
estacio,nao,Negative,Positive,sol_molt_humit,264,128,100,29,37.878787878787875,22.65625,-15.222537878787879,0.0038122038615974042,15.222537878787879,,Autumn,,0.03961969013303017
subregio_periode,wemo,Negative,Positive,sol_molt_humit,59,31,12,11,20.33898305084746,35.483870967741936,15.14488791689448,0.18985942005485096,15.14488791689448,Mediterrani_Central_Occidental,,2011-2020,0.51941408904726
subregio,nao,Negative,Positive,sol_molt_sec,191,197,38,69,19.895287958115183,35.025380710659896,15.130092752544716,0.001280286718100097,15.130092752544716,Catalunya_Balears,,,0.017954864335765215
periode,nao,Negative,Positive,mes_molt_sec,176,212,5,38,2.840909090909091,17.92452830188679,15.0836192109777,5.376339565412263e-06,15.0836192109777,,,1991-2000,0.00026075246892249475
subregio_periode,nao,Negative,Positive,mes_molt_fred,48,54,17,11,35.41666666666667,20.37037037037037,-15.0462962962963,0.13957818382547119,15.0462962962963,Golf_Lleo,,1981-1990,0.44634342300233093
subregio,wemo,Negative,Positive,mes_molt_fred,170,145,11,31,6.470588235294119,21.379310344827587,14.908722109533468,0.00020447103752112473,14.908722109533468,Catalunya_Balears,,,0.004175513818852442
subregio_periode,wemo,Negative,Positive,episodi_fred_i_humit,30,47,0,7,0.0,14.893617021276595,14.893617021276595,0.0702161132011236,14.893617021276595,Golf_Lleo,,1991-2000,0.286146705707179
subregio_periode,nao,Negative,Positive,sol_molt_sec,48,54,8,17,16.666666666666664,31.48148148148148,14.814814814814817,0.1321682430568831,14.814814814814817,Catalunya_Balears,,1981-1990,0.42734398588392203
subregio_estacio,nao,Negative,Positive,mes_molt_calid,28,69,6,25,21.428571428571427,36.231884057971016,14.803312629399587,0.23939386244337407,14.803312629399587,Golf_Lleo,Winter,,0.5922867165553637
subregio_estacio,roni,La Nina,El Nino,mes_molt_calid,34,30,5,0,14.705882352941178,0.0,-14.705882352941178,0.08526518461991599,14.705882352941178,Mediterrani_Central_Occidental,Spring,,0.32647590426836254
subregio_periode,wemo,Negative,Positive,mes_molt_humit,35,38,5,11,14.285714285714285,28.947368421052634,14.661654135338347,0.21884310873547308,14.661654135338347,Golf_Lleo,,1981-1990,0.5638580038079892
subregio_estacio,roni,La Nina,El Nino,mes_molt_calid,39,37,7,12,17.94871794871795,32.432432432432435,14.483714483714486,0.2330683443370089,14.483714483714486,Golf_Lleo,Autumn,,0.5826095535615073
estacio,wemo,Negative,Positive,sol_molt_humit,132,172,36,22,27.27272727272727,12.790697674418606,-14.482029598308666,0.002381963219630721,14.482029598308666,,Winter,,0.02845153308282156
subregio_estacio,wemo,Negative,Positive,sol_molt_sec,48,34,14,5,29.166666666666668,14.705882352941178,-14.460784313725492,0.2064522431342813,14.460784313725492,Mediterrani_Central_Occidental,Spring,,0.5474041253036525
subregio_estacio,wemo,Negative,Positive,mes_molt_calid,33,43,6,14,18.181818181818183,32.55813953488372,14.37632135306554,0.2509982598558562,14.37632135306554,Llevant_Iberic,Winter,,0.6028674455995595
subregio_periode,wemo,Negative,Positive,sol_molt_sec,30,47,4,13,13.333333333333334,27.659574468085108,14.326241134751774,0.23156513707045295,14.326241134751774,Catalunya_Balears,,1991-2000,0.5826095535615073
subregio_periode,wemo,Negative,Positive,mes_molt_sec,59,31,3,6,5.084745762711865,19.35483870967742,14.270092946965555,0.07596131613758711,14.270092946965555,Catalunya_Balears,,2011-2020,0.30489300684190135
