ambit,teleconnexio,variable,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,subregio,estacio,periode,pearson_q_fdr,spearman_q_fdr
estacio,nao,precipitacio_mensual_mm,480,-0.08612587440741998,0.059361240882724986,-0.06751913612914029,0.13964903009621352,0.08612587440741998,0.06751913612914029,,Summer,,0.17826198463280776,0.32697959560550305
subregio,wemo,humitat_sol_capa2,480,-0.08605252308030595,0.05957897651189366,-0.07264710559029074,0.11193189775252586,0.08605252308030595,0.07264710559029074,Llevant_Iberic,,,0.1788263427070345,0.2800631303232507
subregio_estacio_periode,nao,anomalia_sst,30,0.0859833170855723,0.6514297080674472,0.04471635150166852,0.8144946781880171,0.0859833170855723,0.04471635150166852,Golf_Lleo,Winter,1991-2000,0.8088157259162957,0.9183201495709817
subregio_estacio_periode,roni,anomalia_precipitacio_mensual_mm,30,0.08592055730119952,0.6516681919274429,0.13459628826086706,0.47824644962736945,0.08592055730119952,0.13459628826086706,Llevant_Iberic,Winter,1991-2000,0.8088157259162957,0.7053782442881555
subregio_estacio_periode,wemo,temperatura_mitjana,30,0.08592001828472397,0.6516702403074629,0.17020803309239887,0.3685243811175771,0.08592001828472397,0.17020803309239887,Golf_Lleo,Winter,2001-2010,0.8088157259162957,0.6085835819115211
subregio_estacio_periode,roni,humitat_sol_capa2,30,0.0859167832474547,0.6516825342059749,0.10947372982074824,0.5647036115298556,0.0859167832474547,0.10947372982074824,Mediterrani_Central_Occidental,Spring,2001-2010,0.8088157259162957,0.7690339068884481
subregio_estacio_periode,roni,humitat_sol_capa2,30,-0.08591072041714745,0.6517055746206888,-0.12614503348068548,0.5065446780238919,0.08591072041714745,0.12614503348068548,Catalunya_Balears,Summer,1981-1990,0.8088157259162957,0.7244124010757882
subregio_periode,roni,vent_v10,120,0.0858315189509673,0.35127587310868347,0.09906846321145059,0.2816892568861013,0.0858315189509673,0.09906846321145059,Golf_Lleo,,2001-2010,0.5830233863792965,0.5255396583695919
subregio_estacio_periode,nao,precipitacio_mm_dia,30,-0.08582722109614499,0.6520229268650986,-0.061853376731616845,0.7454077702857269,0.08582722109614499,0.061853376731616845,Golf_Lleo,Autumn,1981-1990,0.8088157259162957,0.884232230469427
subregio_periode,nao,precipitacio_mensual_mm,120,-0.08580339162175976,0.35143432396392404,-0.03984373644146012,0.6656909394851007,0.08580339162175976,0.03984373644146012,Mediterrani_Central_Occidental,,2001-2010,0.5830233863792965,0.8309019423571051
estacio_periode,wemo,evaporacio_potencial,120,0.08580200643868056,0.3514421283282157,0.1444763629845465,0.11540295542133498,0.08580200643868056,0.1444763629845465,,Spring,2011-2020,0.5830233863792965,0.2864220726536938
estacio_periode,wemo,humitat_sol_capa2,120,0.0856227577214031,0.3524529615087704,0.05678858241246155,0.537845765294222,0.0856227577214031,0.05678858241246155,,Autumn,1991-2000,0.5840148492274572,0.747700322466481
subregio_estacio_periode,wemo,temperatura_superficie_mar,30,-0.0855971566377694,0.6528976309353967,-0.002447980552549333,0.9897567220688477,0.0855971566377694,0.002447980552549333,Golf_Lleo,Winter,2011-2020,0.8088157259162957,0.9969260982737151
estacio_periode,wemo,evaporacio_potencial,120,0.08559406802917874,0.3526149191037194,0.1067276566963283,0.24595809592398754,0.08559406802917874,0.1067276566963283,,Summer,2011-2020,0.5841218980183094,0.4791391479038718
subregio_estacio_periode,roni,anomalia_humitat_sol_capa1,30,0.08547497525440145,0.6533623475595662,0.027684927701955752,0.8845364717206067,0.08547497525440145,0.027684927701955752,Catalunya_Balears,Summer,1981-1990,0.8089504922322323,0.9501783490700494
subregio_estacio_periode,wemo,precipitacio_mensual_mm,30,0.0852964439406486,0.6540416195789204,-0.04472630284295155,0.8144541066992216,0.0852964439406486,0.04472630284295155,Catalunya_Balears,Summer,1991-2000,0.8094574499739113,0.9183201495709817
subregio_estacio,roni,precipitacio_mensual_mm,120,-0.08523286269204562,0.3546579528546214,-0.054388333527017364,0.5551938964556635,0.08523286269204562,0.054388333527017364,Golf_Lleo,Winter,,0.5870200598973044,0.7603659846459669
subregio_estacio_periode,wemo,velocitat_vent,30,-0.08517949788385872,0.6544867202779547,-0.09523809759593663,0.6166416206176204,0.08517949788385872,0.09523809759593663,Catalunya_Balears,Summer,1991-2000,0.8098412707089562,0.8003135893804287
subregio_periode,roni,humitat_sol_capa2,120,-0.08513412889245779,0.35521768820736466,-0.10956972031186435,0.23353444368027854,0.08513412889245779,0.10956972031186435,Catalunya_Balears,,2001-2010,0.58765177994054,0.46290276249807444
estacio_periode,roni,anomalia_precipitacio_mensual_mm,120,-0.085023667308337,0.3558445618674079,-0.055629456636813415,0.5461898747973238,0.085023667308337,0.055629456636813415,,Spring,2001-2010,0.5880357694900025,0.7560899582693829
estacio_periode,nao,vent_u10,120,-0.08501754584486793,0.3558793215338263,-0.05061321605894661,0.5830131564061033,0.08501754584486793,0.05061321605894661,,Spring,1981-1990,0.5880357694900025,0.7814338846154084
subregio_estacio,roni,temperatura_mitjana,120,-0.0850049303175847,0.3559509632798642,-0.06329000699088555,0.49224694376531686,0.0850049303175847,0.06329000699088555,Golf_Lleo,Spring,,0.5880357694900025,0.7123689490091416
estacio_periode,roni,temperatura_superficie_mar,120,-0.08498649719846212,0.3560556584261965,-0.056060659889092805,0.5430784196552378,0.08498649719846212,0.056060659889092805,,Spring,1991-2000,0.5880357694900025,0.7528813581172428
subregio_periode,nao,temperatura_mitjana,120,-0.08495596332587532,0.35622912475663093,-0.094099262982369,0.30664517609115444,0.08495596332587532,0.094099262982369,Mediterrani_Central_Occidental,,1981-1990,0.5881603600824947,0.5520165186159396
estacio,roni,pressio_nivell_mar,480,-0.08487532180026583,0.06316465776280926,-0.1369793654627449,0.002634661855116516,0.08487532180026583,0.1369793654627449,,Autumn,,0.1867855823444335,0.016347436536400306
subregio_estacio_periode,wemo,temperatura_mitjana,30,-0.08474659717415134,0.6561353648290753,-0.07897664071190211,0.678258145982396,0.08474659717415134,0.07897664071190211,Mediterrani_Central_Occidental,Winter,1981-1990,0.8112120727332479,0.840664164864191
subregio_estacio,wemo,humitat_sol_capa2,120,-0.08471833907521373,0.3575808913368748,-0.04779995210185242,0.6041526912077492,0.08471833907521373,0.04779995210185242,Mediterrani_Central_Occidental,Winter,,0.5892571678168769,0.792851300797571
estacio,roni,precipitacio_mensual_mm,480,0.08467569860970446,0.06378998132962964,0.0418398096994194,0.3603623431011095,0.08467569860970446,0.0418398096994194,,Summer,,0.187889200426175,0.6016065828065268
estacio,roni,velocitat_vent,480,-0.08467060075320205,0.06380601697092002,-0.1050442542785649,0.021347855428843668,0.08467060075320205,0.1050442542785649,,Autumn,,0.187889200426175,0.08631208394411187
subregio_estacio_periode,nao,temperatura_superficie_mar,30,0.08463404923376464,0.6565642484608586,0.09500500670647623,0.6175082850343068,0.08463404923376464,0.09500500670647623,Mediterrani_Central_Occidental,Winter,2001-2010,0.811541424044431,0.8006234985965409
subregio_estacio_periode,nao,humitat_sol_capa1,30,-0.08460570684736997,0.6566722689559521,-0.06652575411062388,0.7268784140980211,0.08460570684736997,0.06652575411062388,Mediterrani_Central_Occidental,Autumn,2001-2010,0.811541424044431,0.8710346484098517
subregio_estacio,wemo,anomalia_precipitacio_mm_dia,120,0.08443321214786104,0.3592070863029261,0.05210932334115331,0.5719115885376255,0.08443321214786104,0.05210932334115331,Mediterrani_Central_Occidental,Autumn,,0.5906392211064829,0.774831206245616
subregio_estacio_periode,roni,vent_v10,30,-0.08440595922463255,0.6574337533962772,-0.07180512708667901,0.7061226221801181,0.08440595922463255,0.07180512708667901,Catalunya_Balears,Autumn,1981-1990,0.8121479350170193,0.8567716345967056
estacio_periode,wemo,humitat_sol_capa1,120,0.08431584933140696,0.3598777850897152,0.07348210977386217,0.42509692876203864,0.08431584933140696,0.07348210977386217,,Summer,1981-1990,0.5908629601136013,0.6637404613605313
estacio_periode,roni,anomalia_sst,120,0.08404000589349452,0.36145721484337767,0.09916968110509122,0.28119548974504727,0.08404000589349452,0.09916968110509122,,Autumn,1981-1990,0.5923984276782838,0.5251436763867449
subregio_estacio_periode,roni,vent_u10,30,0.08398376732394162,0.6590443529142226,0.07447064218952247,0.6957200905280153,0.08398376732394162,0.07447064218952247,Catalunya_Balears,Autumn,2011-2020,0.8139699706639225,0.8512072885742438
subregio_periode,nao,evaporacio_potencial,120,0.08390644605571129,0.36222349356318323,0.060200192747152895,0.5136593844176865,0.08390644605571129,0.060200192747152895,Llevant_Iberic,,1981-1990,0.5929988980570531,0.7291821410167054
global,wemo,pressio_nivell_mar,1920,-0.08388647263788762,0.00023340360224411867,-0.10520879413367996,3.840316762014106e-06,0.08388647263788762,0.10520879413367996,,,,0.0020149951272873555,5.4216236640199146e-05
subregio_estacio_periode,roni,humitat_sol_capa1,30,0.08382267580897172,0.6596592878194866,0.07242349947811554,0.703704631577114,0.08382267580897172,0.07242349947811554,Llevant_Iberic,Winter,1991-2000,0.8143941824931933,0.8557413436284321
estacio_periode,nao,anomalia_temperatura,120,0.08364894437285211,0.36370370242833383,-0.0017232396461585333,0.9850967253317916,0.08364894437285211,0.0017232396461585333,,Spring,1991-2000,0.5946109576485021,0.9945728321964098
subregio_estacio_periode,nao,humitat_sol_capa2,30,-0.08360314055358578,0.6604976701532062,-0.07030815484601051,0.7119877412336804,0.08360314055358578,0.07030815484601051,Catalunya_Balears,Autumn,2001-2010,0.8149261815585517,0.8600616966784944
subregio_estacio_periode,nao,velocitat_vent,30,0.08347302861186537,0.6609947443942604,0.08098787456945515,0.6705158471772515,0.08347302861186537,0.08098787456945515,Catalunya_Balears,Autumn,2001-2010,0.8150345276866696,0.8351868555249137
subregio_estacio_periode,roni,precipitacio_mensual_mm,30,0.08331329282108266,0.6616051856493522,0.08022295326806644,0.6734565886540045,0.08331329282108266,0.08022295326806644,Llevant_Iberic,Winter,1991-2000,0.8153073772607754,0.8365920355950366
subregio_estacio_periode,nao,humitat_sol_capa2,30,-0.08330891032781998,0.6616219366471192,-0.023361886895035138,0.9024732237388817,0.08330891032781998,0.023361886895035138,Mediterrani_Central_Occidental,Autumn,1981-1990,0.8153073772607754,0.9580509782132868
subregio_estacio,wemo,pressio_nivell_mar,120,0.08329272878953103,0.36575750014442027,0.055043737069848366,0.5504302025299473,0.08329272878953103,0.055043737069848366,Llevant_Iberic,Winter,,0.5974850664425811,0.7581681261057833
subregio_periode,nao,humitat_sol_capa2,120,0.08329221951809365,0.3657604415072668,0.11129052422108668,0.22622927125838363,0.08329221951809365,0.11129052422108668,Catalunya_Balears,,1991-2000,0.5974850664425811,0.45366832471600993
subregio_periode,roni,vent_v10,120,0.0832301624710874,0.3661189690684286,0.12882925304197876,0.16081573071562874,0.0832301624710874,0.12882925304197876,Catalunya_Balears,,2011-2020,0.5977452556219243,0.35936476137570667
subregio_estacio_periode,nao,precipitacio_mm_dia,30,0.08317288948955501,0.6621419222707554,0.03404160661847977,0.8582656591874331,0.08317288948955501,0.03404160661847977,Mediterrani_Central_Occidental,Spring,2001-2010,0.8157806023869676,0.9369712436544031
estacio,roni,precipitacio_mm_dia,480,0.08312387773733354,0.06882685572709271,0.04126646028438703,0.3669878632652974,0.08312387773733354,0.04126646028438703,,Summer,,0.19777832105486412,0.6072606672895158
subregio_periode,nao,vent_u10,120,-0.08308011624850004,0.36698673811355126,-0.05067453772792641,0.5825561872151456,0.08308011624850004,0.05067453772792641,Llevant_Iberic,,2001-2010,0.5985105813213665,0.7814338846154084
subregio_estacio,nao,velocitat_vent,120,0.08303340965800769,0.3672571165182969,0.12499414011764712,0.1737503479805656,0.08303340965800769,0.12499414011764712,Catalunya_Balears,Spring,,0.5985337326775233,0.3785410631384872
subregio_estacio_periode,wemo,temperatura_superficie_mar,30,-0.08300169651483665,0.6627965841827913,-0.004004894896291738,0.9832427322158717,0.08300169651483665,0.004004894896291738,Catalunya_Balears,Autumn,2011-2020,0.8161817075026895,0.9945728321964098
periode,wemo,anomalia_precipitacio_mensual_mm,480,-0.08297352630515636,0.06933171201781217,-0.09830559046883987,0.03128959084448931,0.08297352630515636,0.09830559046883987,,,1991-2000,0.1985940067927607,0.11405683175391
subregio_estacio_periode,roni,velocitat_vent,30,-0.08296693530994301,0.6629295448517954,0.003561888594887025,0.9850961412138185,0.08296693530994301,0.003561888594887025,Catalunya_Balears,Autumn,1991-2000,0.8161817075026895,0.9945728321964098
subregio_estacio_periode,nao,precipitacio_mensual_mm,30,-0.08294944919549459,0.6629964325624075,-0.055401046065369046,0.7712245384157009,0.08294944919549459,0.055401046065369046,Golf_Lleo,Autumn,1981-1990,0.8161817075026895,0.8967727190880243
estacio_periode,nao,vent_u10,120,-0.08288490454146384,0.36811760734080473,-0.03416285716363784,0.7110647926656933,0.08288490454146384,0.03416285716363784,,Winter,1981-1990,0.5990292681551388,0.8596390803937458
subregio_estacio_periode,roni,humitat_sol_capa1,30,-0.08288218501946557,0.6632537544916464,-0.08659793144376934,0.6490959905395809,0.08288218501946557,0.08659793144376934,Golf_Lleo,Summer,2001-2010,0.8162239858238564,0.820256095879841
subregio_estacio,roni,temperatura_mitjana,120,-0.08288110864046551,0.36813961835364034,-0.06801189631588403,0.4604597500793175,0.08288110864046551,0.06801189631588403,Catalunya_Balears,Spring,,0.5990292681551388,0.6931670971934755
subregio,nao,humitat_sol_capa1,480,0.08284658309400621,0.06976032406758917,0.07802009308376838,0.08773261936647572,0.08284658309400621,0.07802009308376838,Mediterrani_Central_Occidental,,,0.19950521658986417,0.23653609274427706
subregio_periode,roni,velocitat_vent,120,-0.08284120445640616,0.3683710567640954,-0.16152412135628322,0.07798816434076651,0.08284120445640616,0.16152412135628322,Catalunya_Balears,,2011-2020,0.5990292681551388,0.21784403447141484
subregio_estacio,wemo,anomalia_precipitacio_mensual_mm,120,0.08282018562928255,0.3684929988150285,0.05010218027230174,0.586827798728496,0.08282018562928255,0.05010218027230174,Mediterrani_Central_Occidental,Autumn,,0.5990292681551388,0.7829590376631034
estacio_periode,roni,anomalia_precipitacio_mm_dia,120,-0.08276949598312869,0.3687871799984493,-0.05495955851374089,0.5510409271046819,0.08276949598312869,0.05495955851374089,,Spring,2001-2010,0.5993291115901126,0.7581681261057833
subregio_estacio_periode,nao,precipitacio_mensual_mm,30,-0.08269218096216562,0.6639808258011793,-0.03426410077938487,0.857348654342757,0.08269218096216562,0.03426410077938487,Llevant_Iberic,Spring,2001-2010,0.8167256720628285,0.9364813264257312
subregio_estacio_periode,wemo,evaporacio_potencial,30,0.08268770128508822,0.6639979713870796,0.06208968856011489,0.7444671738558537,0.08268770128508822,0.06208968856011489,Mediterrani_Central_Occidental,Autumn,1991-2000,0.8167256720628285,0.8839903113269587
subregio_estacio_periode,wemo,precipitacio_mm_dia,30,0.08236421021019169,0.6652365452096543,-0.14751362868007903,0.4366257365874162,0.08236421021019169,0.14751362868007903,Mediterrani_Central_Occidental,Autumn,2011-2020,0.8175851253401006,0.6725010119481476
estacio_periode,roni,pressio_nivell_mar,120,0.08233937872497804,0.3712891988997978,-0.026201003703646038,0.7763627188969328,0.08233937872497804,0.026201003703646038,,Autumn,2001-2010,0.6014403869867134,0.899387627218489
subregio_estacio_periode,roni,anomalia_temperatura,30,-0.08232727210700871,0.6653780278392852,-0.03462167808545671,0.8558752889413421,0.08232727210700871,0.03462167808545671,Catalunya_Balears,Spring,2011-2020,0.8175851253401006,0.9353828294440897
subregio_estacio_periode,nao,vent_u10,30,-0.08212002521469426,0.6661720465868791,-0.03982202447163515,0.8345038040366157,0.08212002521469426,0.03982202447163515,Golf_Lleo,Winter,2011-2020,0.817838819640391,0.928712634187359
subregio_estacio_periode,wemo,anomalia_precipitacio_mm_dia,30,0.08206528388120231,0.6663818345022172,-0.002002670276550069,0.9916199969791082,0.08206528388120231,0.002002670276550069,Golf_Lleo,Spring,1991-2000,0.817838819640391,0.9976404605212733
subregio_estacio_periode,roni,anomalia_temperatura,30,-0.08192322539772139,0.6669263672941441,-0.09899690159325741,0.6027362141686652,0.08192322539772139,0.09899690159325741,Llevant_Iberic,Autumn,2011-2020,0.8181472508208678,0.791511771725102
subregio_estacio_periode,nao,precipitacio_mm_dia,30,0.08186017164690897,0.6671681155393879,0.07364556725958697,0.6989343803216859,0.08186017164690897,0.07364556725958697,Llevant_Iberic,Summer,2011-2020,0.8182765112911544,0.8525712400109291
subregio_estacio_periode,wemo,anomalia_humitat_sol_capa1,30,0.08180752116340154,0.6673700026562409,0.07408231368186874,0.6972322835738773,0.08180752116340154,0.07408231368186874,Mediterrani_Central_Occidental,Spring,2001-2010,0.8183568395539436,0.8513214695651738
